raceId,driverId,lap,position,time,milliseconds,
1064,830,1,1,1:17.665,77665,
1064,830,2,1,1:14.978,74978,
1064,830,3,1,1:14.813,74813,
1064,830,4,1,1:14.917,74917,
1064,830,5,1,1:14.882,74882,
1064,830,6,1,1:14.900,74900,
1064,830,7,1,1:15.108,75108,
1064,830,8,1,1:15.138,75138,
1064,830,9,1,1:15.133,75133,
1064,830,10,1,1:15.061,75061,
1064,830,11,1,1:15.228,75228,
1064,830,12,1,1:14.917,74917,
1064,830,13,1,1:15.062,75062,
1064,830,14,1,1:15.059,75059,
1064,830,15,1,1:15.138,75138,
1064,830,16,1,1:15.177,75177,
1064,830,17,1,1:15.446,75446,
1064,830,18,1,1:15.331,75331,
1064,830,19,1,1:15.632,75632,
1064,830,20,1,1:15.938,75938,
1064,830,21,1,1:18.594,78594,
1064,830,22,2,1:32.574,92574,
1064,830,23,2,1:14.223,74223,
1064,830,24,2,1:14.257,74257,
1064,830,25,2,1:14.607,74607,
1064,830,26,2,1:15.352,75352,
1064,830,27,2,1:14.393,74393,
1064,830,28,2,1:14.683,74683,
1064,830,29,2,1:15.222,75222,
1064,830,30,1,1:16.362,76362,
1064,830,31,1,1:15.134,75134,
1064,830,32,1,1:14.886,74886,
1064,830,33,1,1:14.794,74794,
1064,830,34,1,1:14.468,74468,
1064,830,35,1,1:15.001,75001,
1064,830,36,1,1:14.715,74715,
1064,830,37,1,1:14.029,74029,
1064,830,38,1,1:14.212,74212,
1064,830,39,1,1:13.921,73921,
1064,830,40,1,1:16.990,76990,
1064,830,41,1,1:31.271,91271,
1064,830,42,1,1:13.524,73524,
1064,830,43,1,1:13.480,73480,
1064,830,44,1,1:14.494,74494,
1064,830,45,1,1:13.832,73832,
1064,830,46,1,1:13.925,73925,
1064,830,47,1,1:13.676,73676,
1064,830,48,1,1:13.706,73706,
1064,830,49,1,1:13.670,73670,
1064,830,50,1,1:13.445,73445,
1064,830,51,1,1:13.705,73705,
1064,830,52,1,1:13.999,73999,
1064,830,53,1,1:13.725,73725,
1064,830,54,1,1:14.496,74496,
1064,830,55,1,1:14.865,74865,
1064,830,56,1,1:13.765,73765,
1064,830,57,1,1:13.466,73466,
1064,830,58,1,1:13.716,73716,
1064,830,59,1,1:13.631,73631,
1064,830,60,1,1:13.275,73275,
1064,830,61,1,1:13.392,73392,
1064,830,62,1,1:13.687,73687,
1064,830,63,1,1:13.891,73891,
1064,830,64,1,1:13.916,73916,
1064,830,65,1,1:13.608,73608,
1064,830,66,1,1:13.539,73539,
1064,830,67,1,1:14.698,74698,
1064,830,68,1,1:14.475,74475,
1064,830,69,1,1:14.230,74230,
1064,830,70,1,1:13.547,73547,
1064,830,71,1,1:14.050,74050,
1064,830,72,1,1:14.756,74756,
1064,1,1,2,1:19.399,79399,
1064,1,2,2,1:15.395,75395,
1064,1,3,2,1:15.045,75045,
1064,1,4,2,1:14.825,74825,
1064,1,5,2,1:15.102,75102,
1064,1,6,2,1:15.118,75118,
1064,1,7,2,1:15.430,75430,
1064,1,8,2,1:15.358,75358,
1064,1,9,2,1:14.750,74750,
1064,1,10,2,1:15.126,75126,
1064,1,11,2,1:15.182,75182,
1064,1,12,2,1:15.000,75000,
1064,1,13,2,1:15.109,75109,
1064,1,14,2,1:15.526,75526,
1064,1,15,2,1:15.139,75139,
1064,1,16,2,1:15.161,75161,
1064,1,17,2,1:15.418,75418,
1064,1,18,2,1:15.476,75476,
1064,1,19,2,1:15.619,75619,
1064,1,20,2,1:19.092,79092,
1064,1,21,3,1:32.549,92549,
1064,1,22,3,1:13.757,73757,
1064,1,23,3,1:14.234,74234,
1064,1,24,3,1:14.238,74238,
1064,1,25,3,1:14.418,74418,
1064,1,26,3,1:14.927,74927,
1064,1,27,3,1:14.787,74787,
1064,1,28,3,1:14.574,74574,
1064,1,29,3,1:16.203,76203,
1064,1,30,3,1:14.526,74526,
1064,1,31,2,1:16.033,76033,
1064,1,32,2,1:15.003,75003,
1064,1,33,2,1:14.728,74728,
1064,1,34,2,1:14.579,74579,
1064,1,35,2,1:14.809,74809,
1064,1,36,2,1:14.721,74721,
1064,1,37,2,1:14.516,74516,
1064,1,38,2,1:14.788,74788,
1064,1,39,2,1:17.127,77127,
1064,1,40,2,1:32.263,92263,
1064,1,41,2,1:13.292,73292,
1064,1,42,2,1:13.428,73428,
1064,1,43,2,1:13.806,73806,
1064,1,44,2,1:13.678,73678,
1064,1,45,2,1:14.505,74505,
1064,1,46,2,1:14.185,74185,
1064,1,47,2,1:14.123,74123,
1064,1,48,2,1:13.619,73619,
1064,1,49,2,1:13.124,73124,
1064,1,50,2,1:13.475,73475,
1064,1,51,2,1:13.324,73324,
1064,1,52,2,1:13.511,73511,
1064,1,53,2,1:13.524,73524,
1064,1,54,2,1:13.683,73683,
1064,1,55,2,1:15.270,75270,
1064,1,56,2,1:13.783,73783,
1064,1,57,2,1:13.450,73450,
1064,1,58,2,1:13.525,73525,
1064,1,59,2,1:14.547,74547,
1064,1,60,2,1:13.674,73674,
1064,1,61,2,1:14.462,74462,
1064,1,62,2,1:13.835,73835,
1064,1,63,2,1:13.711,73711,
1064,1,64,2,1:13.705,73705,
1064,1,65,2,1:13.841,73841,
1064,1,66,2,1:13.662,73662,
1064,1,67,2,1:13.509,73509,
1064,1,68,2,1:14.884,74884,
1064,1,69,2,1:13.981,73981,
1064,1,70,2,1:16.335,76335,
1064,1,71,2,1:32.729,92729,
1064,1,72,2,1:11.097,71097,
1064,822,1,3,1:20.387,80387,
1064,822,2,3,1:15.861,75861,
1064,822,3,3,1:15.699,75699,
1064,822,4,3,1:15.152,75152,
1064,822,5,3,1:15.169,75169,
1064,822,6,3,1:15.530,75530,
1064,822,7,3,1:15.635,75635,
1064,822,8,3,1:15.237,75237,
1064,822,9,3,1:15.755,75755,
1064,822,10,3,1:15.656,75656,
1064,822,11,3,1:15.685,75685,
1064,822,12,3,1:15.511,75511,
1064,822,13,3,1:15.509,75509,
1064,822,14,3,1:15.476,75476,
1064,822,15,3,1:15.566,75566,
1064,822,16,3,1:15.706,75706,
1064,822,17,3,1:15.695,75695,
1064,822,18,3,1:15.499,75499,
1064,822,19,3,1:15.724,75724,
1064,822,20,3,1:15.416,75416,
1064,822,21,2,1:15.496,75496,
1064,822,22,1,1:15.593,75593,
1064,822,23,1,1:15.958,75958,
1064,822,24,1,1:16.486,76486,
1064,822,25,1,1:16.139,76139,
1064,822,26,1,1:15.820,75820,
1064,822,27,1,1:15.508,75508,
1064,822,28,1,1:15.963,75963,
1064,822,29,1,1:16.043,76043,
1064,822,30,2,1:16.974,76974,
1064,822,31,3,1:22.297,82297,
1064,822,32,3,1:32.787,92787,
1064,822,33,3,1:15.049,75049,
1064,822,34,3,1:14.025,74025,
1064,822,35,3,1:14.142,74142,
1064,822,36,3,1:14.922,74922,
1064,822,37,3,1:15.694,75694,
1064,822,38,3,1:14.307,74307,
1064,822,39,3,1:14.199,74199,
1064,822,40,3,1:15.397,75397,
1064,822,41,3,1:14.960,74960,
1064,822,42,3,1:14.601,74601,
1064,822,43,3,1:14.632,74632,
1064,822,44,3,1:14.646,74646,
1064,822,45,3,1:14.412,74412,
